,Abundance: F1: 128C  Sample  1  C,Abundance: F2: 128C  Sample  2  C,Abundance: F3: 128C  Sample  3  C,Abundance: F1: 12       9C  Sample  1  A,Abundance: F2: 129C  Sample  2  A,Abundance: F3: 129C  Sample  3  A,Abundance: F1: 130C  Sample  1  AB,Abundance: F2: 130C  Sample  2  AB,Abundance: F3: 130C  Sample  3  AB,Abundance: F1: 131  Sample  1  B,Abundance: F2: 131  Sample  2  B,Abundance: F3: 131  Sample  3  B,Abundances Count: F1: 128C  Sample  1  C,Abundances Count: F2: 128C  Sample  2  C,Abundances Count: F3: 128C  Sample  3  C,Abundances Count: F1: 129C  Sample  1  A,Abundances Count: F2: 129C  Sample  2  A,Abundances Count: F3: 129C  Sample  3  A,Abundances Count: F1: 130C  Sample  1  AB,Abundances Count: F2: 130C  Sample  2  AB,Abundances Count: F3: 130C  Sample  3  AB,Abundances Count: F1: 131  Sample  1  B,Abundances Count: F2: 131  Sample  2  B,Abundances Count: F3: 131  Sample  3  B,Found in File: [F1],Found in File: [F2],Found in File: [F3],Found in Fraction: F1.1,Found in Fraction: F1.2,Found in Fraction: F1.3,Found in Fraction: F1.4,Found in Fraction: F1.5,Found in Fraction: F1.6,Found in Fraction: F2.1,Found in Fraction: F2.2,Found in Fraction: F2.3,Found in Fraction: F2.4,Found in Fraction: F2.5,Found in Fraction: F2.6,Found in Fraction: F3.1,Found in Fraction: F3.2,Found in Fraction: F3.3,Found in Fraction: F3.4,Found in Fraction: F3.5,Found in Fraction: F3.6,Found in Sample: [S1] F1: 128C  Sample  1  C,Found in Sample: [S5] F2: 128C  Sample  2  C,Found in Sample: [S9] F3: 128C  Sample  3  C,Found in Sample: [S2] F1: 129C  Sample  1  A,Found in Sample: [S6] F2: 129C  Sample  2  A,Found in Sample: [S10] F3: 129C  Sample  3  A,Found in Sample: [S3] F1: 130C  Sample  1  AB,Found in Sample: [S7] F2: 130C  Sample  2  AB,Found in Sample: [S11] F3: 130C  Sample  3  AB,Found in Sample: [S4] F1: 131  Sample  1  B,Found in Sample: [S8] F2: 131  Sample  2  B,Found in Sample: [S12] F3: 131  Sample  3  B,Found in Sample Group: C,Found in Sample Group: A,Found in Sample Group: AB,Found in Sample Group: B,Modifications,normalized Abundance: F2: 128C  Sample  2  C,normalized Abundance: F2: 129C  Sample  2  A,normalized Abundance: F1: 12       9C  Sample  1  A,normalized Abundance: F1: 128C  Sample  1  C,normalized Abundance: F1: 130C  Sample  1  AB,normalized Abundance: F1: 131  Sample  1  B,average_normalized : F1: 12,P VALUE of : F1: 12,average_normalized : F1: 13,P VALUE of : F1: 13,average_normalized_of_CONTROL
123,False,High,Master Protein,-2.2629939587711631e+18,1626,NP_005909.2,"MDH2#4191#malate dehydrogenase, mitochondrial isoform 1 precursor [Homo sapiens]",0,262.31,0,78,20,762,0,20,1,338,35.5,8.68,6628,1372.6,78,78,357,405,20,20,0,14605.1,12634.2,14261.2,15296.3,13158.0,14800.0,16765.1,14635.9,16613.9,17525.6,14917.1,16844.8,12137.311196641007,13726.460590069846,13818.340916594889,11425.996475780998,14067.870921218677,13331.411226286862,15010.100508703797,16765.1,13104.069437864853,0.8919552775998736,15035.537244996885,0.19769539799515537,12931.885893355426
124,False,High,Master Protein,-4.6902193141206374e+17,2032,NP_057535.1,COPB1#1315#coatomer subunit beta [Homo sapiens],0,261.148,0,46,33,315,33,33,1,953,107.1,6.05,1393,497.19,46,42,158,157,33,30,0,4121.7,4053.6,4391.5,3993.7,3925.5,4232.3,3761.5,3723.4,4027.1,3689.2,3613.8,4066.9,3620.992179846046,3492.0369339136005,3899.669003014642,3665.9558432054146,4022.935817559041,4105.186968855268,3918.976380014144,3761.5,3862.853554593032,0.08964733785028103,3928.5544496231373,0.05202646339954835,3556.5145568798234
125,False,High,Master Protein,3.406961842154121e+18,2971,XP_011526432.1,PRKCSH#5589#glucosidase 2 subunit beta isoform X1 [Homo sapiens],0,255.909,0,51,25,666,1,25,1,535,60.2,4.41,2794,878.45,51,50,303,363,24,21,0,19613.1,20010.4,14995.9,21168.3,20974.6,15856.9,23855.2,24063.3,17979.1,22586.4,22748.0,17051.4,19347.56402379286,22568.064766569034,18556.56600990525,18096.813401637468,15072.48800072111,14018.210922522308,20772.233193543183,23855.2,17241.955804087942,0.2010788338786711,19548.5480386885,0.7010767518748602,20957.814395180947
126,False,High,Master Protein,-7.575182119282234e+18,371,NP_002620.1,PGAM1#5223#phosphoglycerate mutase 1 isoform 1 [Homo sapiens],0,255.741,0,81,20,512,5,14,1,254,28.8,7.18,2100,887.95,81,81,235,277,20,18,8,7371.4,7171.1,7705.0,6848.9,6570.3,7144.8,6772.6,6495.7,6912.2,6870.9,6627.7,7115.1,6060.630472358292,6092.072920347686,6974.311592018374,6485.330557334309,6791.359740400217,7202.656403285857,6720.754520639725,6772.6,6750.333963250967,0.04055155456597622,6898.670307975194,0.031672610527467324,6076.351696352989
127,False,High,Master Protein,-3.283541064302857e+18,1363,NP_036565.2,SF3B1#23451#splicing factor 3B subunit 1 isoform 1 [Homo sapiens],0,255.664,0,36,33,368,29,33,1,1304,145.7,7.09,1499,543.51,34,35,175,193,31,31,0,6191.4,4535.5,4681.6,5983.9,4510.1,4627.8,6320.0,4800.7,4880.9,6454.6,4812.4,5008.4,4160.243747375787,4502.396118772901,5857.876765719207,4101.771937748707,4398.87115197404,4376.373292358608,5871.938994007221,6320.0,4786.173285147318,0.4963131036638292,5522.770762121942,0.1730721500098042,4331.319933074345
128,False,High,Master Protein,-2.6518735679542067e+18,1525,NP_064502.9,"LARS1#51520#leucine--tRNA ligase, cytoplasmic isoform 1 [Homo sapiens]",0,253.97,0,34,33,388,0,33,1,1176,134.4,7.3,2891,631.67,32,34,185,203,32,32,0,7086.9,6035.7,5581.3,7008.9,6066.5,5516.7,6828.8,5937.1,5334.0,6711.9,5653.0,5253.3,5595.911109167249,5568.182972642863,6705.137263135227,5458.5084080409815,5243.798885884262,5217.415468352934,6877.760860826085,6828.8,5802.481519020156,0.6763317076297217,6307.99210972634,0.31465403044620677,5582.047040905056
129,False,High,Master Protein,6.71348607938673e+18,3784,XP_011543629.1,SERPINH1#871#serpin H1 isoform X1 [Homo sapiens],0,251.047,0,56,21,381,21,21,1,418,46.4,8.69,2136,693.04,56,52,184,197,21,18,0,7308.5,6203.7,6384.0,7204.7,6246.4,6137.3,7736.2,6782.5,6652.1,7640.1,6524.2,6546.5,5761.855955213435,6361.051862348659,6914.799938989377,5610.442634816813,5833.698932756445,5967.7817623071915,7069.897369629142,7736.2,6119.6471688542115,0.9150499268172285,6924.626377312111,0.24614435464536408,6061.453908781046
130,False,High,Master Protein,8.956218171446358e+18,4305,NP_001171725.1,ESYT1#23344#extended synaptotagmin-1 isoform 1 [Homo sapiens],0,250.916,0,44,31,296,0,31,1,1114,123.9,5.78,1935,524.57,41,37,148,148,29,26,0,3155.5,4189.1,4631.5,2986.3,3905.6,4432.2,3152.2,4075.6,4720.0,3283.9,4249.3,4860.4,3602.6358572428267,3822.3520781700245,2985.5170291415443,3788.498032063303,4212.947128177393,4329.539666686365,2930.42521061578,3152.2,3662.3207297940803,0.9044951647994526,3470.7216257673813,0.6380812050204553,3712.493967706426
131,False,High,Master Protein,-7.224600777690592e+18,438,NP_006421.2,CCT4#10575#T-complex protein 1 subunit delta isoform a [Homo sapiens],0,250.018,0,63,28,393,2,27,1,539,57.9,7.83,2610,661.72,63,59,188,205,28,27,0,5979.3,6794.0,6562.0,5743.1,6581.3,6212.5,5332.4,5990.5,5730.3,5042.1,5659.1,5416.1,6070.777183344996,5618.264825860618,5657.202336347976,6144.2924804464155,5905.17892554534,6134.176679865255,5635.6444520267505,5332.4,5902.224580779911,0.8506713843176035,5700.740377297335,0.6912156605874414,5844.521004602807
132,False,High,Master Protein,7.061207721996529e+18,3857,NP_001145.1,ANXA5#308#annexin A5 [Homo sapiens],0,249.759,0,76,27,924,14,26,1,320,35.9,5.05,6745,1459.2,76,76,461,463,26,24,1,23955.6,20795.9,21835.5,23630.3,20679.2,21240.1,22169.4,19448.6,19935.2,21546.8,18688.6,19092.0,19075.078712386283,18240.111057880444,22665.14078380706,18807.196348854228,20189.390888768703,20411.888889545535,23188.168253160788,22169.4,20553.90934047666,0.2310345103091484,21923.152380902106,0.041494316995344144,18657.594885133363
133,False,High,Master Protein,1.4736425836664271e+18,2515,NP_733765.1,ATP2A2#488#sarcoplasmic/endoplasmic reticulum calcium ATPase 2 isoform b [Homo sapiens],0,249.401,0,30,26,363,0,26,1,1042,114.7,5.34,2491,605.78,30,28,175,188,26,23,0,4755.8,4721.6,5216.9,4683.3,4558.3,5247.7,4789.3,4614.3,5452.1,4821.8,4683.3,5298.2,4204.7047900629805,4327.578563720665,4499.610802469136,4270.07526871884,4988.1058265729225,4876.7732888127175,4595.673706217353,4789.3,4585.930632586966,0.26754984491255185,4753.915665010023,0.01807086443084035,4266.1416768918225
134,False,High,Master Protein,6.189837904598167e+18,3667,XP_005252022.1,HNRNPK#3190#heterogeneous nuclear ribonucleoprotein K isoform X3 [Homo sapiens],0,248.893,0,63,27,931,0,1,1,440,48.5,5.54,4608,1351.34,63,63,435,496,27,27,0,153.7,218.6,244.1,172.6,247.3,267.7,146.5,239.9,271.4,147.6,233.0,252.8,228.11651154653603,224.99319451197098,145.42036678151015,197.6953688880757,254.45736794663782,228.18538975237868,169.3705894760351,146.5,199.19103453874126,0.4765007662727347,181.35199307613792,0.20385541087880577,226.5548530292535
135,False,High,Master Protein,5.778599060552415e+18,3564,NP_005959.2,HNRNPM#4670#heterogeneous nuclear ribonucleoprotein M isoform a [Homo sapiens],0,247.012,0,56,33,422,0,33,1,730,77.5,8.7,3048,547.19,56,54,221,201,33,30,0,9382.0,9918.0,11364.2,9891.6,10573.9,12059.8,9558.0,10189.6,11675.5,9869.5,10531.5,12186.8,9753.664300209935,9556.442912876946,8876.603000287108,8969.545602158896,11463.223630791417,10623.28720288399,9706.524466171199,9558.0,9769.790744412474,0.9050122361719355,9962.603889685064,0.4577628321243892,9655.05360654344
136,False,High,Master Protein,3.851021478040608e+18,3078,NP_004035.2,ATIC#471#bifunctional purine biosynthesis protein PURH [Homo sapiens],0,246.432,0,61,28,334,0,28,1,592,64.6,6.71,1530,531.35,61,57,157,177,28,25,0,4300.3,4527.0,4674.6,4327.3,4656.6,4853.8,4077.5,4383.3,4419.6,3792.9,3955.8,4086.7,4295.379489153254,4110.932344744987,4068.648036893482,4094.084789370168,4613.691343068325,4369.8296720052,4246.334599302703,4077.5,4258.8080564439915,0.8000962951496373,4231.2214237693015,0.8396586858415211,4203.155916949121
137,False,High,Master Protein,-3.013475598512256e+18,1433,NP_001302466.1,LDHB#3945#L-lactate dehydrogenase B chain isoform LDHBx [Homo sapiens],0,245.312,0,56,21,1008,0,19,1,341,37.4,6.25,6676,1726.47,56,56,478,530,21,18,0,17800.4,17700.0,18200.7,16566.6,16682.4,16745.0,15354.7,15448.6,15175.1,15151.4,15322.2,15257.8,15388.317396780965,14488.661378647916,16841.513967843814,16007.356035310797,15916.65530917613,17014.067280893563,16256.632720820873,15354.7,16255.175104110247,0.14271496386590082,16208.466667238148,0.1564206028075116,14938.48938771444
138,False,High,Master Protein,5.188932186925581e+18,3432,NP_001184222.1,DPYSL2#1808#dihydropyrimidinase-related protein 2 isoform 1 [Homo sapiens],0,244.341,0,56,26,508,0,26,1,677,73.5,6.35,2592,818.01,56,55,245,263,26,24,0,9617.2,9294.9,7918.0,8495.8,8365.2,7009.5,7724.1,7640.8,6697.0,8163.3,7936.5,6967.0,7716.296976906928,7166.019177269978,9099.13306057996,8406.032407492108,6662.752785289345,7401.769422610956,8336.840405970444,7724.1,8055.972751120472,0.4957233098757084,7820.9032761938,0.4086037831816346,7441.158077088453
139,False,High,Master Protein,-6.979633451004201e+18,505,XP_016883528.1,YWHAB#7529#14-3-3 protein beta/alpha isoform X1 [Homo sapiens],0,242.124,0,69,18,825,10,11,1,246,28.1,4.83,4167,1323.56,69,69,394,431,18,17,0,5645.6,5608.1,4737.8,5253.7,5336.3,4413.7,4801.6,5066.7,4163.5,5096.0,5272.8,4517.4,4922.3539853044085,4751.867522441865,5341.478351995406,5071.799626080592,4195.3622895258695,4428.9092157673895,5155.401308981724,4801.6,4869.54675586729,0.9349835080131407,4795.3035082497045,0.8670597254460874,4837.110753873137
140,False,High,Master Protein,-1.5388965934664973e+18,1789,NP_005498.1,CFL1#1072#cofilin-1 [Homo sapiens],0,240.908,0,80,19,929,14,14,1,166,18.5,8.09,4573,1376.12,80,69,458,471,18,13,6,20049.9,24535.2,22095.3,20487.4,25034.8,22507.3,18823.0,22886.1,20513.3,17981.1,22218.0,19860.2,23092.807291812453,21464.013125970898,18969.83612187769,22188.908576133188,21393.904809807103,20654.750684947696,20104.07308708761,18823.0,20850.883169272664,0.3434248547967719,19860.60792401177,0.13877934438982342,22278.410208891677
141,False,High,Master Protein,-8.012908085941337e+18,277,NP_006420.1,CCT7#10574#T-complex protein 1 subunit eta isoform a [Homo sapiens],0,237.581,0,69,31,343,2,31,1,543,59.3,7.65,1774,518.94,69,67,171,172,31,27,0,5071.6,5988.8,6082.0,5114.7,6138.2,6064.5,4776.7,5705.5,5612.0,4512.1,5397.3,5345.0,5662.049216235128,5350.9740362153,4798.399038185472,5416.093436399396,5764.500216333153,5685.47128420306,5019.002050944824,4776.7,5326.330896972674,0.6169599024864305,5160.391111715961,0.35204956180950403,5506.511626225214
142,False,High,Master Protein,6.236408574134144e+17,2307,NP_036611.2,YWHAG#7532#14-3-3 protein gamma [Homo sapiens],0,237.533,0,67,19,850,13,13,1,247,28.3,4.89,4331,1262.49,67,63,392,458,19,17,5,10735.5,10298.8,6876.8,10407.2,10145.8,6584.7,9517.0,9350.9,5977.3,9418.4,9327.4,6156.9,9358.772757172846,8769.857701383866,10157.191591300601,9313.929849517448,6258.96686857761,6428.452635187045,10212.47739742174,9517.0,8576.696103131886,0.7243977324276136,8719.310010869596,0.7980503894708444,9064.315229278356
143,False,High,Master Protein,8.92484322164892e+18,4297,NP_001264153.1,TAGLN2#8407#transgelin-2 isoform a [Homo sapiens],0,237.212,0,76,15,511,0,14,1,220,24.4,8.25,2981,863.88,76,76,213,298,15,14,1,8519.1,9383.3,9980.5,8030.0,8769.0,9286.0,7908.9,8540.9,9020.7,7718.5,8372.3,8904.9,8088.773512946115,8010.189141339278,8060.186380275624,8485.978750628914,8826.638471245718,9329.80041959695,7879.7556981029065,7908.9,8457.601200716752,0.20419789073879238,8372.818705899952,0.5692945150575075,8049.4813271426965
144,False,High,Master Protein,-4.234591865668603e+18,1155,NP_001091974.1,DDX17#10521#probable ATP-dependent RNA helicase DDX17 isoform 3 [Homo sapiens],0,236.832,0,44,32,532,0,24,1,731,80.4,8.37,3070,774.14,44,44,260,272,32,32,7,6837.8,7477.0,8431.4,7123.9,8030.6,8993.7,7119.4,7942.4,8638.3,6994.6,7993.4,8738.8,7407.652477256823,7448.8784830841105,6469.455979041056,6761.977461921967,8548.79802055165,7881.697235387978,6990.60916783503,7119.4,7260.077153838225,0.8200326427753108,7330.568801074336,0.7591882729437534,7428.265480170467
145,False,High,Master Protein,-1.037081558044958e+18,1902,XP_016865310.1,VDAC1#7416#voltage-dependent anion-selective channel protein 1 isoform X1 [Homo sapiens],0,236.551,0,87,21,1304,20,20,1,283,30.8,8.54,6564,1866.83,87,82,585,719,21,19,2,18712.8,17152.6,18286.1,19100.0,17853.4,19155.0,20731.8,19382.1,20862.0,20966.1,19804.7,21488.0,16468.48090272918,18177.7432069632,17704.764082687336,15512.303679732879,18207.43699296917,17093.899449205128,18742.63185974664,20731.8,17141.501585129794,0.8896863583319311,18856.11043631726,0.3415960749243118,17323.11205484619
146,False,High,Master Protein,6.102726942936219e+18,3647,NP_003741.1,EIF3A#8661#eukaryotic translation initiation factor 3 subunit A [Homo sapiens],0,235.486,0,25,30,388,30,30,1,1382,166.5,6.79,2117,611.25,24,24,187,201,29,28,0,4593.5,5199.5,7224.9,4450.3,4949.2,7091.7,4130.6,4559.5,6550.1,4118.9,4548.4,6379.8,4565.28200139958,4276.18370311518,4346.053707292564,4702.27388167223,6740.886500811249,6753.857527332899,4367.033223320967,4130.6,5263.071363258681,0.3763052041193713,5083.830250217956,0.5131230939025014,4420.73285225738
147,False,High,Master Protein,5.790253934220923e+18,3568,XP_006713191.1,IMPDH2#3615#inosine-5'-monophosphate dehydrogenase 2 isoform X1 [Homo sapiens],0,235.375,0,52,26,309,0,23,1,608,66.1,8.5,1810,530.88,52,49,150,159,26,23,3,4222.2,5323.0,5616.8,4427.1,5775.8,6026.6,4137.4,5428.0,5687.9,3790.9,4901.6,5087.0,5327.761210636809,5090.717214718543,3994.755189491817,4813.963625760416,5728.475060393005,5250.600971573784,4344.2673039939455,4137.4,4845.731291881745,0.5468175754318276,4577.422758522576,0.19973760320620437,5209.239212677676
148,False,High,Master Protein,4.936048942270731e+18,3365,NP_006383.2,NOP56#10528#nucleolar protein 56 [Homo sapiens],0,234.771,0,61,27,405,27,27,1,594,66.0,9.19,2557,655.71,61,54,206,199,27,24,0,6548.0,5965.5,5849.0,6897.9,6227.3,6225.6,7355.9,6824.4,6437.4,7109.4,6641.7,6452.3,5744.237575227431,6400.348297738618,6195.26715475165,5395.021606138223,5917.630892374256,5467.66220672537,6768.837712321798,7355.9,5835.973217754709,0.6167015145880078,6530.799973015722,0.5309999931724062,6072.292936483025
149,False,High,Master Protein,1.7347905829773722e+18,2589,NP_002878.2,"RARS1#5917#arginine--tRNA ligase, cytoplasmic [Homo sapiens]",0,232.408,0,48,32,369,32,32,1,660,75.3,6.68,1924,502.87,43,48,182,187,30,30,0,8565.0,8484.3,5988.2,8613.9,8433.8,6025.7,8251.1,7938.5,5693.1,7902.8,7614.5,5423.4,7779.575556333099,7445.220819646859,8103.613802756244,7672.949763298721,5727.619581755904,5597.786771467407,8452.730710820502,8251.1,7168.06104927029,0.6085932372913648,7433.87249409597,0.8652369879082189,7612.398187989978
150,False,High,Master Protein,-4.630001761870028e+18,1063,NP_005403.2,"SHMT2#6472#serine hydroxymethyltransferase, mitochondrial isoform 1 precursor [Homo sapiens]",0,230.6,0,58,23,682,0,22,1,504,56.0,8.53,4633,1161.6,58,58,327,355,23,23,1,6292.9,6332.9,8155.0,6282.0,6349.8,8320.5,6613.4,6730.7,8722.4,6731.5,7013.6,8944.6,5857.235038488453,6312.470589002597,5953.909083405109,5727.287290170607,7908.9,7623.317711719164,6164.461431566931,6613.4,6530.032124525239,0.5942897158449743,6800.3930477620315,0.24386598845325616,6084.852813745525
151,False,High,Master Protein,-4.739744454313001e+18,1035,NP_055752.1,INPP5F#22876#phosphatidylinositide phosphatase SAC2 isoform 1 [Homo sapiens],0,228.585,0,35,31,277,0,31,1,1132,128.3,7.02,1089,432.1,35,33,131,146,31,29,0,3686.8,3938.8,6089.7,3554.3,3736.9,5982.4,3836.1,4162.4,6472.0,3806.9,4138.9,6416.1,3447.0222078376482,3903.75853620937,3488.196540338788,3562.1341215752636,5686.461553993149,5692.669266591808,3487.797718277355,3836.1,4245.5974053024,0.5184375720506182,4338.855661623054,0.4402666835154796,3675.3903720235094
152,False,High,Master Protein,-6.936751801547794e+18,515,NP_001337407.1,CAP1#10487#adenylyl cyclase-associated protein 1 isoform a [Homo sapiens],0,227.649,0,59,25,393,0,1,1,475,51.6,8.02,1997,566.81,59,59,189,204,25,22,0,43.8,229.8,413.9,34.1,208.8,380.4,42.4,203.9,378.6,41.1,182.8,344.2,192.60302309307207,191.23014739887822,41.44054694229112,207.8243173397978,361.58230394808004,386.9149234678801,33.46197625221782,42.4,203.61572274338968,0.9108674902708044,154.25896657336597,0.77692091035788,191.91658524597514
153,False,High,Master Protein,4.804495115062909e+18,3326,NP_038203.2,"IARS1#3376#isoleucine--tRNA ligase, cytoplasmic isoform 1 [Homo sapiens]",0,225.937,0,32,33,336,33,33,1,1262,144.4,6.15,1335,457.49,32,32,162,174,33,31,0,5872.5,4978.3,6232.5,5738.9,4973.7,6335.0,5563.2,4812.8,6121.6,5301.6,4633.9,5855.8,4587.881494051784,4513.74425405258,5556.155523255813,4502.22714975072,6021.6190733729945,5826.159121801312,5631.523035596858,5563.2,5360.0005821265095,0.21292673222065808,5673.62738579939,0.0016235826257738667,4550.812874052182
154,False,High,Master Protein,9.124965961007811e+18,4351,NP_003277.1,TOP1#7150#DNA topoisomerase 1 [Homo sapiens],0,225.761,0,45,36,512,32,36,1,765,90.7,9.31,1266,545.38,45,41,247,265,35,31,0,7124.0,8225.4,8121.2,7090.9,8189.9,7895.8,7478.1,8432.9,8109.6,7510.4,8526.6,8411.5,7554.595300909726,7908.9,6740.23873097904,7438.808267392396,7505.209136470165,7591.721373441285,6958.226610171594,7478.1,7228.0853782805325,0.1940829079330508,7342.682661204293,0.24175787452219957,7731.747650454863
155,False,High,Master Protein,5.335677543697525e+18,3472,NP_001307524.1,DDX5#1655#probable ATP-dependent RNA helicase DDX5 isoform a [Homo sapiens],0,225.109,0,51,30,454,0,23,1,614,69.1,8.92,2639,645.39,51,51,224,230,30,29,0,5753.4,4706.0,6342.0,5691.5,4742.9,6278.1,5190.9,4395.1,5661.5,5373.1,4607.5,5906.0,4374.985048985303,4121.999121298723,5443.471296296296,4255.9670905182265,5967.533812871823,5928.52004018675,5585.009907316649,5190.9,5222.324066562115,0.18924487586362232,5568.143315834466,0.013735099424273329,4248.492085142014
156,False,High,Master Protein,-4.59588785408189e+18,1073,NP_002798.2,PSMD1#5707#26S proteasome non-ATPase regulatory subunit 1 isoform 1 [Homo sapiens],0,223.629,0,34,23,281,0,23,1,953,105.8,5.39,1863,456.62,32,32,134,147,22,22,0,2701.1,2671.6,3765.5,2720.7,2677.2,3826.0,2671.0,2589.9,3666.4,2509.5,2495.0,3570.8,2469.524968509447,2428.969881061082,2555.595007895492,2416.115953894707,3636.7347394988283,3520.0003486791556,2669.794685906423,2671.0,2869.4819004296755,0.38972829793922903,2953.5983448618595,0.2163852311730142,2449.2474247852642
157,False,High,Master Protein,-1.0348152531040134e+18,1903,NP_006576.2,CCT8#10694#T-complex protein 1 subunit theta isoform 1 [Homo sapiens],0,222.382,0,60,31,379,1,31,1,548,59.6,5.6,2275,557.21,60,59,182,197,31,30,0,6198.6,7757.1,6841.6,6304.0,7798.4,6839.2,6061.1,7411.8,6431.8,5501.7,6833.8,6007.9,7193.464632610216,6951.2486831339165,5864.68891042205,7015.291610254767,6500.8772165134305,6395.5475728384845,6186.0498033425565,6061.1,6460.28591239675,0.20127658432860332,6214.232458727015,0.024052138763290633,7072.356657872066
158,False,High,Master Protein,-2.2452179096500692e+18,1629,NP_002215.2,"ITPR3#3710#inositol 1,4,5-trisphosphate receptor type 3 [Homo sapiens]",0,220.021,0,24,42,184,0,37,1,2671,303.9,6.48,659,263.01,23,24,87,97,40,41,5,2744.9,3048.6,2919.6,2666.3,2935.2,2885.4,2834.9,3138.0,3000.3,2967.4,3201.1,3116.9,2707.5114625612314,2943.0122733579196,2597.0355548377834,2757.0635937428524,2742.664510546241,2729.2505691153,2616.412530243061,2834.9,2698.9212197089587,0.46533741502172055,2726.8543664527874,0.5545157716509839,2825.2618679595753
159,False,High,Master Protein,2.6134710795696123e+18,2782,NP_001524.2,HNRNPL#3191#heterogeneous nuclear ribonucleoprotein L isoform a [Homo sapiens],0,219.41,0,75,24,442,0,23,1,589,64.1,8.22,1830,629.95,62,71,207,235,22,22,1,6029.8,7389.6,7356.9,6356.1,7936.9,8014.2,6647.3,8124.8,8394.5,6532.6,8018.1,8381.6,7321.220948215534,7619.944588457115,5704.981962388745,6682.935489182636,7617.752103839914,6877.251511140003,6237.17499286574,6647.3,6668.556518470432,0.28160045908997433,6587.242168001914,0.03536479940899518,7470.582768336324
160,False,High,Master Protein,-9.517702952766802e+17,1927,NP_001609.2,PARP1#142#poly [ADP-ribose] polymerase 1 [Homo sapiens],0,219.241,0,39,31,239,31,31,1,1014,113.0,8.88,1045,363.46,38,37,116,123,30,27,0,3827.0,4577.5,4228.3,3690.5,4586.5,4317.0,3667.7,4366.4,4159.9,3595.7,4243.8,4026.0,4230.717267319804,4095.0824698502292,3620.844135802469,4139.755494442665,4103.445862628448,3952.6271343301223,3621.4493653609934,3667.7,3954.6818309578607,0.3444682904476464,3747.2588332303717,0.04412406908489562,4162.8998685850165
161,False,High,Master Protein,8.957423501143175e+18,4306,NP_005991.1,TUBA4A#7277#tubulin alpha-4A chain isoform 1 [Homo sapiens],0,219.036,0,51,20,581,0,2,1,448,49.9,5.06,3737,972.71,51,51,245,336,20,20,0,1059.2,1175.4,1217.5,765.9,850.9,826.2,709.7,787.3,774.5,829.2,941.3,988.6,784.8942162351293,738.3790831149427,1002.1421762848119,1062.996965192334,785.3293888588427,1138.1225400390047,751.5697246795786,709.7,950.1561767786629,0.1474522522476824,866.4640882395279,0.5239539225848852,761.636649675036
162,False,High,Master Protein,-7.740854368523393e+18,334,NP_004719.2,DDX21#9188#nucleolar RNA helicase 2 isoform 1 [Homo sapiens],0,218.682,0,39,27,261,0,26,1,783,87.3,9.28,1216,400.82,39,37,122,139,27,25,1,3863.8,3523.4,2923.7,3897.7,3524.2,3124.2,4089.7,3736.4,3282.6,4002.5,3656.7,3194.7,3250.821714485654,3504.2291453711064,3655.661764283663,3186.458658464071,2969.6515089237423,2733.0832610365815,3824.7725759023288,4089.7,3270.5906438904917,0.6850379895247949,3549.185278979637,0.7255749612203032,3377.52542992838
163,False,High,Master Protein,-1.0881370772428978e+18,1886,NP_000405.1,HSD17B4#3295#peroxisomal multifunctional enzyme type 2 isoform 2 [Homo sapiens],0,218.058,0,54,28,222,3,28,1,736,79.6,8.84,1317,352.23,54,52,111,111,27,25,0,2965.2,3087.7,4257.0,3051.3,3116.3,4362.7,3231.8,3422.8,4613.4,3024.1,3238.5,4495.4,2874.5632225332397,3210.115490519276,2805.4682601205855,2792.424476284132,4146.885166756805,3979.4559777790905,2994.2090363164884,3231.8,3248.2593010538408,0.7019353972864324,3401.8216713651927,0.3717769848045186,3042.3393565262577
164,False,High,Master Protein,3.930283768056647e+18,3099,NP_006810.1,STIP1#10963#stress-induced-phosphoprotein 1 isoform b [Homo sapiens],0,217.272,0,52,35,324,0,35,1,543,62.6,6.8,1276,414.66,52,49,163,161,35,29,0,7977.4,9604.0,7025.6,7773.2,9677.4,7073.3,7006.6,8694.5,6368.6,6946.7,8576.7,6352.3,8926.707354793562,8154.244809021808,7547.667104507607,8685.573297351688,6723.396715341626,6567.5513078423255,7627.7605221038,7006.6,7652.212372400307,0.2870340474881061,7067.303943315375,0.0847881956035731,8540.476081907684
165,False,High,Master Protein,-3.9704437046129316e+18,1212,NP_000959.2,RPL4#6124#60S ribosomal protein L4 [Homo sapiens],0,214.635,0,52,27,454,27,27,1,427,47.7,11.06,2056,683.42,52,42,241,213,27,19,0,11363.6,11159.7,12506.1,11847.3,11738.8,13237.8,11771.2,11474.6,12828.2,10937.6,10664.2,11958.5,10828.200993701888,10761.596122330397,10751.456603502727,10092.502324703837,12582.950113574905,11690.738643106199,11625.63258806159,11771.2,11142.303013927158,0.6869779577486947,11695.85707705593,0.0004930410644287898,10794.898558016142
